State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
OR,Oregon,2015,January,12 month-ending,Percent with drugs specified,92.69230769,100.0,0,
OR,Oregon,2015,February,12 month-ending,Percent with drugs specified,92.87090559,100.0,0,
OR,Oregon,2015,March,12 month-ending,Percent with drugs specified,92.62135922,100.0,0,
OR,Oregon,2015,April,12 month-ending,Percent with drugs specified,92.45647969,100.0,0,
OR,Oregon,2015,May,12 month-ending,Percent with drugs specified,92.81437126,100.0,0,
OR,Oregon,2015,June,12 month-ending,Percent with drugs specified,93.67588933,100.0,0,
OR,Oregon,2015,July,12 month-ending,Percent with drugs specified,93.62549801,100.0,0,
OR,Oregon,2015,August,12 month-ending,Percent with drugs specified,93.39805825,100.0,0,
OR,Oregon,2015,September,12 month-ending,Percent with drugs specified,94.07265774,100.0,0,
OR,Oregon,2015,October,12 month-ending,Percent with drugs specified,94.31372549,100.0,0,
OR,Oregon,2015,November,12 month-ending,Percent with drugs specified,95.03968254,100.0,0,
OR,Oregon,2015,December,12 month-ending,Percent with drugs specified,95.57344064,100.0,0,
OR,Oregon,2016,January,12 month-ending,Percent with drugs specified,95.51934827,100.0,0,
OR,Oregon,2016,February,12 month-ending,Percent with drugs specified,95.95959596,100.0,0,
OR,Oregon,2016,March,12 month-ending,Percent with drugs specified,96.22266402,100.0,0,
OR,Oregon,2016,April,12 month-ending,Percent with drugs specified,96.66666667,100.0,0,
OR,Oregon,2016,May,12 month-ending,Percent with drugs specified,96.38095238,100.0,0,
OR,Oregon,2016,June,12 month-ending,Percent with drugs specified,95.77735125,100.0,0,
OR,Oregon,2016,July,12 month-ending,Percent with drugs specified,96.08610568,100.0,0.1,
OR,Oregon,2016,August,12 month-ending,Percent with drugs specified,96.16161616,100.0,0.1,
OR,Oregon,2016,September,12 month-ending,Percent with drugs specified,95.49180328,100.0,0.1,
OR,Oregon,2016,October,12 month-ending,Percent with drugs specified,95.23809524,100.0,0.1,
OR,Oregon,2016,November,12 month-ending,Percent with drugs specified,95.45454545,100.0,0.1,
OR,Oregon,2016,December,12 month-ending,Percent with drugs specified,95.16129032,100.0,0.1,
OR,Oregon,2017,January,12 month-ending,Percent with drugs specified,95.43650794,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,February,12 month-ending,Percent with drugs specified,95.07874016,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,March,12 month-ending,Percent with drugs specified,94.58917836,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,April,12 month-ending,Percent with drugs specified,94.22310757,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,May,12 month-ending,Percent with drugs specified,94.54545455,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,June,12 month-ending,Percent with drugs specified,94.43298969,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,July,12 month-ending,Percent with drugs specified,94.34343434,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,August,12 month-ending,Percent with drugs specified,95.03968254,99.5+,0.1,*Likely underreported due to incomplete data
OR,Oregon,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),107,100.0,0,
OR,Oregon,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),102,100.0,0,
OR,Oregon,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),100,100.0,0,
OR,Oregon,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),99,100.0,0,
OR,Oregon,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),106,100.0,0,
OR,Oregon,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),112,100.0,0,
OR,Oregon,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),114,100.0,0,
OR,Oregon,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),116,100.0,0,
OR,Oregon,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),118,100.0,0,
OR,Oregon,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),118,100.0,0,
OR,Oregon,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),116,100.0,0,
OR,Oregon,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),124,100.0,0,
OR,Oregon,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),129,100.0,0,
OR,Oregon,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),135,100.0,0,
OR,Oregon,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),143,100.0,0,
OR,Oregon,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),143,100.0,0,
OR,Oregon,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),141,100.0,0,
OR,Oregon,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),145,100.0,0,
OR,Oregon,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),142,100.0,0.1,
OR,Oregon,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),140,100.0,0.1,
OR,Oregon,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),138,100.0,0.1,
OR,Oregon,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),138,100.0,0.1,
OR,Oregon,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),141,100.0,0.1,
OR,Oregon,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),149,100.0,0.1,
OR,Oregon,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),150,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),153,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),151,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),154,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,May,12 month-ending,Psychostimulants with abuse potential (T43.6),159,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,June,12 month-ending,Psychostimulants with abuse potential (T43.6),147,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,July,12 month-ending,Psychostimulants with abuse potential (T43.6),150,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,August,12 month-ending,Psychostimulants with abuse potential (T43.6),161,99.5+,0.1,*Likely underreported due to incomplete data
OR,Oregon,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",32,100.0,0,
OR,Oregon,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",29,100.0,0,
OR,Oregon,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",29,100.0,0,
OR,Oregon,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",32,100.0,0,
OR,Oregon,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",31,100.0,0,
OR,Oregon,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",34,100.0,0,
OR,Oregon,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",35,100.0,0,
OR,Oregon,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",36,100.0,0,
OR,Oregon,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",36,100.0,0,
OR,Oregon,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",38,100.0,0,
OR,Oregon,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",33,100.0,0,
OR,Oregon,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",33,100.0,0,
OR,Oregon,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",32,100.0,0,
OR,Oregon,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",37,100.0,0,
OR,Oregon,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",40,100.0,0,
OR,Oregon,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",39,100.0,0,
OR,Oregon,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",41,100.0,0,
OR,Oregon,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",39,100.0,0,
OR,Oregon,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",37,100.0,0.1,
OR,Oregon,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",39,100.0,0.1,
OR,Oregon,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",40,100.0,0.1,
OR,Oregon,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",40,100.0,0.1,
OR,Oregon,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",43,100.0,0.1,
OR,Oregon,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",41,100.0,0.1,
OR,Oregon,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",42,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",42,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",42,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",49,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",56,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",64,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",74,100.0,0.1,*Likely underreported due to incomplete data
OR,Oregon,2017,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",77,99.5+,0.1,*Likely underreported due to incomplete data
PA,Pennsylvania,2015,January,12 month-ending,Number of Deaths,131628,100.0,0.3,
PA,Pennsylvania,2015,February,12 month-ending,Number of Deaths,132673,100.0,0.3,
PA,Pennsylvania,2015,March,12 month-ending,Number of Deaths,133628,100.0,0.3,
PA,Pennsylvania,2015,April,12 month-ending,Number of Deaths,134004,100.0,0.3,
PA,Pennsylvania,2015,May,12 month-ending,Number of Deaths,134018,100.0,0.3,
PA,Pennsylvania,2015,June,12 month-ending,Number of Deaths,134081,100.0,0.3,
PA,Pennsylvania,2015,July,12 month-ending,Number of Deaths,134020,100.0,0.3,
PA,Pennsylvania,2015,August,12 month-ending,Number of Deaths,134230,100.0,0.3,
PA,Pennsylvania,2015,September,12 month-ending,Number of Deaths,134427,100.0,0.3,
PA,Pennsylvania,2015,October,12 month-ending,Number of Deaths,134598,100.0,0.3,
PA,Pennsylvania,2015,November,12 month-ending,Number of Deaths,134286,100.0,0.3,
PA,Pennsylvania,2015,December,12 month-ending,Number of Deaths,133734,100.0,0.3,
PA,Pennsylvania,2016,January,12 month-ending,Number of Deaths,132350,100.0,0.3,
PA,Pennsylvania,2016,February,12 month-ending,Number of Deaths,131948,100.0,0.3,
PA,Pennsylvania,2016,March,12 month-ending,Number of Deaths,131584,100.0,0.3,
PA,Pennsylvania,2016,April,12 month-ending,Number of Deaths,131585,100.0,0.3,
PA,Pennsylvania,2016,May,12 month-ending,Number of Deaths,131231,100.0,0.3,
PA,Pennsylvania,2016,June,12 month-ending,Number of Deaths,131297,100.0,0.3,
PA,Pennsylvania,2016,July,12 month-ending,Number of Deaths,131526,100.0,0.3,
PA,Pennsylvania,2016,August,12 month-ending,Number of Deaths,131999,100.0,0.3,
PA,Pennsylvania,2016,September,12 month-ending,Number of Deaths,132286,100.0,0.3,
PA,Pennsylvania,2016,October,12 month-ending,Number of Deaths,132591,100.0,0.3,
PA,Pennsylvania,2016,November,12 month-ending,Number of Deaths,133350,100.0,0.3,
PA,Pennsylvania,2016,December,12 month-ending,Number of Deaths,134523,100.0,0.3,
PA,Pennsylvania,2017,January,12 month-ending,Number of Deaths,135303,100.0,0.3,*Likely underreported due to incomplete data
RI,Rhode Island,2015,May,12 month-ending,Heroin (T40.1),71,100.0,0,
PA,Pennsylvania,2017,February,12 month-ending,Number of Deaths,135654,100.0,0.3,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,March,12 month-ending,Number of Deaths,135579,99.5+,0.4,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,April,12 month-ending,Number of Deaths,135216,99.2,0.4,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,May,12 month-ending,Number of Deaths,134684,98.7,0.4,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,June,12 month-ending,Number of Deaths,134332,98.4,0.4,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,July,12 month-ending,Number of Deaths,134255,98.2,0.4,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,August,12 month-ending,Number of Deaths,133922,97.7,0.5,*Likely underreported due to incomplete data
PA,Pennsylvania,2015,January,12 month-ending,Number of Drug Overdose Deaths,2788,100.0,0.3,
PA,Pennsylvania,2015,February,12 month-ending,Number of Drug Overdose Deaths,2815,100.0,0.3,
PA,Pennsylvania,2015,March,12 month-ending,Number of Drug Overdose Deaths,2836,100.0,0.3,
PA,Pennsylvania,2015,April,12 month-ending,Number of Drug Overdose Deaths,2862,100.0,0.3,
PA,Pennsylvania,2015,May,12 month-ending,Number of Drug Overdose Deaths,2878,100.0,0.3,
PA,Pennsylvania,2015,June,12 month-ending,Number of Drug Overdose Deaths,2964,100.0,0.3,
PA,Pennsylvania,2015,July,12 month-ending,Number of Drug Overdose Deaths,3012,100.0,0.3,
PA,Pennsylvania,2015,August,12 month-ending,Number of Drug Overdose Deaths,3075,100.0,0.3,
PA,Pennsylvania,2015,September,12 month-ending,Number of Drug Overdose Deaths,3131,100.0,0.3,
PA,Pennsylvania,2015,October,12 month-ending,Number of Drug Overdose Deaths,3203,100.0,0.3,
PA,Pennsylvania,2015,November,12 month-ending,Number of Drug Overdose Deaths,3250,100.0,0.3,
PA,Pennsylvania,2015,December,12 month-ending,Number of Drug Overdose Deaths,3263,100.0,0.3,
PA,Pennsylvania,2016,January,12 month-ending,Number of Drug Overdose Deaths,3269,100.0,0.3,
PA,Pennsylvania,2016,February,12 month-ending,Number of Drug Overdose Deaths,3414,100.0,0.3,
PA,Pennsylvania,2016,March,12 month-ending,Number of Drug Overdose Deaths,3526,100.0,0.3,
PA,Pennsylvania,2016,April,12 month-ending,Number of Drug Overdose Deaths,3601,100.0,0.3,
PA,Pennsylvania,2016,May,12 month-ending,Number of Drug Overdose Deaths,3632,100.0,0.3,
PA,Pennsylvania,2016,June,12 month-ending,Number of Drug Overdose Deaths,3657,100.0,0.3,
PA,Pennsylvania,2016,July,12 month-ending,Number of Drug Overdose Deaths,3797,100.0,0.3,
PA,Pennsylvania,2016,August,12 month-ending,Number of Drug Overdose Deaths,3890,100.0,0.3,
PA,Pennsylvania,2016,September,12 month-ending,Number of Drug Overdose Deaths,4030,100.0,0.3,
PA,Pennsylvania,2016,October,12 month-ending,Number of Drug Overdose Deaths,4158,100.0,0.3,
PA,Pennsylvania,2016,November,12 month-ending,Number of Drug Overdose Deaths,4358,100.0,0.3,
PA,Pennsylvania,2016,December,12 month-ending,Number of Drug Overdose Deaths,4648,100.0,0.3,
PA,Pennsylvania,2017,January,12 month-ending,Number of Drug Overdose Deaths,4855,100.0,0.3,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,February,12 month-ending,Number of Drug Overdose Deaths,4932,100.0,0.3,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,March,12 month-ending,Number of Drug Overdose Deaths,5067,99.5+,0.4,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,April,12 month-ending,Number of Drug Overdose Deaths,5174,99.2,0.4,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,May,12 month-ending,Number of Drug Overdose Deaths,5324,98.7,0.4,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,June,12 month-ending,Number of Drug Overdose Deaths,5432,98.4,0.4,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,July,12 month-ending,Number of Drug Overdose Deaths,5471,98.2,0.4,*Likely underreported due to incomplete data
PA,Pennsylvania,2017,August,12 month-ending,Number of Drug Overdose Deaths,5545,97.7,0.5,*Likely underreported due to incomplete data
RI,Rhode Island,2015,January,12 month-ending,Cocaine (T40.5),70,100.0,0.1,
RI,Rhode Island,2015,February,12 month-ending,Cocaine (T40.5),69,100.0,0,
RI,Rhode Island,2015,March,12 month-ending,Cocaine (T40.5),74,100.0,0,
RI,Rhode Island,2015,April,12 month-ending,Cocaine (T40.5),71,100.0,0,
RI,Rhode Island,2015,May,12 month-ending,Cocaine (T40.5),75,100.0,0,
RI,Rhode Island,2015,June,12 month-ending,Cocaine (T40.5),80,100.0,0,
RI,Rhode Island,2015,July,12 month-ending,Cocaine (T40.5),90,100.0,0,
RI,Rhode Island,2015,August,12 month-ending,Cocaine (T40.5),92,100.0,0,
RI,Rhode Island,2015,September,12 month-ending,Cocaine (T40.5),93,100.0,0,
RI,Rhode Island,2015,October,12 month-ending,Cocaine (T40.5),90,100.0,0,
RI,Rhode Island,2015,November,12 month-ending,Cocaine (T40.5),86,100.0,0,
RI,Rhode Island,2015,December,12 month-ending,Cocaine (T40.5),90,100.0,0,
RI,Rhode Island,2016,January,12 month-ending,Cocaine (T40.5),85,100.0,0,
RI,Rhode Island,2016,February,12 month-ending,Cocaine (T40.5),93,100.0,0,
RI,Rhode Island,2016,March,12 month-ending,Cocaine (T40.5),94,100.0,0,
RI,Rhode Island,2016,April,12 month-ending,Cocaine (T40.5),101,100.0,0,
RI,Rhode Island,2016,May,12 month-ending,Cocaine (T40.5),99,100.0,0,
RI,Rhode Island,2016,June,12 month-ending,Cocaine (T40.5),100,100.0,0,
RI,Rhode Island,2016,July,12 month-ending,Cocaine (T40.5),96,100.0,0,
RI,Rhode Island,2016,August,12 month-ending,Cocaine (T40.5),99,100.0,0,
RI,Rhode Island,2016,September,12 month-ending,Cocaine (T40.5),104,100.0,0,
RI,Rhode Island,2016,October,12 month-ending,Cocaine (T40.5),107,100.0,0.1,
RI,Rhode Island,2016,November,12 month-ending,Cocaine (T40.5),119,100.0,0.1,
RI,Rhode Island,2016,December,12 month-ending,Cocaine (T40.5),120,100.0,0.1,
RI,Rhode Island,2017,January,12 month-ending,Cocaine (T40.5),121,100.0,0.1,*Likely underreported due to incomplete data
RI,Rhode Island,2017,February,12 month-ending,Cocaine (T40.5),115,100.0,0.1,*Likely underreported due to incomplete data
RI,Rhode Island,2017,March,12 month-ending,Cocaine (T40.5),118,100.0,0.1,*Likely underreported due to incomplete data
RI,Rhode Island,2017,April,12 month-ending,Cocaine (T40.5),116,100.0,0.1,*Likely underreported due to incomplete data
RI,Rhode Island,2017,May,12 month-ending,Cocaine (T40.5),111,100.0,0.1,*Likely underreported due to incomplete data
RI,Rhode Island,2017,June,12 month-ending,Cocaine (T40.5),109,100.0,0.1,*Likely underreported due to incomplete data
RI,Rhode Island,2017,July,12 month-ending,Cocaine (T40.5),112,100.0,0.1,*Likely underreported due to incomplete data
RI,Rhode Island,2017,August,12 month-ending,Cocaine (T40.5),110,100.0,0.1,*Likely underreported due to incomplete data
